8	0	2	0.875	7.25	0.0453505	0.2	0.0130688	0.110136	0.0747992	0.0808623	0.026049	0.00815374	1.84645	11.2822	0.0704841	0.458258	0.000228542	0.219149	0.162556	0.179579	0.0739228	0.0396124
8	0	3	0.725	8.475	0.0562496	0.225	0.0131243	0.125902	0.122127	0.101573	0.0237311	0.00166667	1.11775	11.1153	0.0736417	0.417582	0.000287355	0.190739	0.207879	0.206452	0.0755032	0.0104083
8	0	4	0.85	10.7	0.0712868	0.375	0.0131841	0.184795	0.186401	0.0657692	0.0297009	0	1.10793	11.4787	0.0784611	0.885649	0.000335305	0.267425	0.278945	0.132938	0.0889256	0
8	1	0	0.55	7.05	0.043198	0.725	0.0131595	0.0409722	0.150099	0.0839286	0.0166667	0	1.04762	10.9269	0.0667569	1.35992	0.000331269	0.0989894	0.278662	0.202082	0.104083	0
8	1	1	0.775	10.125	0.0670233	0.3	0.013058	0.0968389	0.137653	0.0786706	0.0451299	0.0417073	1.08369	12.3434	0.0833247	0.509902	0.00026467	0.204051	0.235229	0.154601	0.125784	0.135128
8	1	2	1.475	11.425	0.0786002	0.15	0.0131035	0.227927	0.137663	0.092189	0.0372216	0.005	2.25818	11.6359	0.0812956	0.421307	0.00035616	0.254708	0.19166	0.164621	0.0857306	0.031225
8	1	3	0.975	9.825	0.0807707	0.475	0.013203	0.190945	0.173135	0.0485714	0.0514394	0.00333333	1.72464	10.6955	0.0865359	1.16163	0.000319898	0.241165	0.226748	0.0967438	0.120495	0.0208167
8	1	4	0.625	6.6	0.0553782	0.125	0.0131756	0.153274	0.104315	0.0535218	0.00555556	0.00833333	1.08829	9.86357	0.082028	0.399218	0.00034211	0.255026	0.18072	0.109577	0.0346944	0.0520416
8	2	0	0.6	9.45	0.0646251	0.525	0.0130698	0.0935897	0.153045	0.103686	0.0496795	0.00833333	0.943398	11.3643	0.0783324	1.09516	0.000298939	0.185592	0.260154	0.158522	0.111175	0.0520416
8	2	1	0.7	10.775	0.0687431	0.35	0.0131037	0.160895	0.177534	0.0767496	0.0375	0.0223214	0.87178	11.6779	0.0740825	0.572276	0.00026212	0.221671	0.256424	0.139447	0.0939016	0.088456
8	2	2	0.675	7.4	0.0423017	0.45	0.0131372	0.0945833	0.130278	0.0409722	0.03	0.00416667	1.21218	11.5169	0.065609	0.772981	0.000288702	0.17618	0.22968	0.108117	0.0991071	0.0260208
